stationID,security,stationTypeID,corporationID,solarSystemID,stationName
60007237,0.8333480479,1931,1000073,30001731,Ilas IX - Moon 4 - Amarr Certified News Development Studio
60007240,0.8189205883,1931,1000073,30001730,Alra VIII - Moon 22 - Amarr Certified News Development Studio
60007243,0.6406547257,1930,1000074,30005036,Amdonen VIII - Moon 14 - Joint Harvesting Plantation
60007246,0.9139081354,1930,1000074,30005038,Kor-Azor Prime II - Moon 1 - Joint Harvesting Plantation
60007249,0.8306150526,1928,1000074,30005043,Nakregde IV - Joint Harvesting Food Packaging
60007252,0.6173461033,1930,1000074,30005039,Leva IX - Moon 5 - Joint Harvesting Plantation
60007255,0.5761178719,1930,1000074,30005040,Nishah V - Moon 12 - Joint Harvesting Mining Outpost
60007258,0.5761178719,1930,1000074,30005040,Nishah IV - Moon 9 - Joint Harvesting Mining Outpost
60007261,0.4978604966,1929,1000074,30002384,Gulfonodi VIII - Moon 5 - Joint Harvesting Warehouse
60007264,0.4978604966,1928,1000074,30002384,Gulfonodi VIII - Moon 15 - Joint Harvesting Food Packaging
60007267,0.5597711471,1928,1000074,30002386,Gelfiven VI - Moon 1 - Joint Harvesting Food Packaging
60007270,0.5597711471,1928,1000074,30002386,Gelfiven V - Joint Harvesting Food Packaging
60007273,0.3707810098,1928,1000074,30002388,Oddelulf I - Joint Harvesting Refinery
60007276,0.4978604966,1928,1000074,30002384,Gulfonodi X - Moon 5 - Joint Harvesting Refinery
60007279,0.5623797650,1928,1000074,30002071,Barkrik II - Moon 10 - Joint Harvesting Food Packaging
60007282,0.5092121224,1930,1000074,30002075,Hjoramold III - Joint Harvesting Plantation
60007285,0.5623797650,1928,1000074,30002071,Barkrik IV - Moon 4 - Joint Harvesting Food Packaging
60007288,0.5092121224,1930,1000074,30002075,Hjoramold XII - Moon 1 - Joint Harvesting Plantation
60007291,0.5092121224,1928,1000074,30002075,Hjoramold IX - Moon 14 - Joint Harvesting Refinery
60007294,0.6295208484,1930,1000074,30002069,Traun X - Moon 14 - Joint Harvesting Mining Outpost
60007297,0.6146424140,1930,1000074,30001695,Nehkiah IV - Moon 14 - Joint Harvesting Plantation
60007300,0.6607821465,1930,1000074,30001697,Ahkour III - Moon 1 - Joint Harvesting Plantation
60007303,0.5099367597,1930,1000074,30001699,Siyi III - Moon 12 - Joint Harvesting Plantation
60007306,0.6146424140,1930,1000074,30001695,Nehkiah IV - Moon 3 - Joint Harvesting Plantation
60007309,0.6147685363,1929,1000074,30001698,Gaknem V - Joint Harvesting Mineral Reserve
60007312,0.7306185031,1929,1000074,30001694,Abai IV - Moon 11 - Joint Harvesting Mineral Reserve
60007315,0.5267440849,1928,1000074,30001676,Mimen XI - Joint Harvesting Food Packaging
60007318,0.5267440849,1930,1000074,30001676,Mimen IX - Joint Harvesting Plantation
60007321,0.6301617257,1929,1000074,30001678,Atoosh VIII - Joint Harvesting Warehouse
60007324,0.6479084253,1928,1000074,30001679,Unkah VII - Moon 2 - Joint Harvesting Food Packaging
60007327,0.6479084253,1929,1000074,30001679,Unkah IX - Joint Harvesting Mineral Reserve
60007330,0.6301617257,1928,1000074,30001678,Atoosh VI - Moon 5 - Joint Harvesting Refinery
60007333,0.4387612481,1928,1000074,30002537,Amamake VI - Moon 8 - Joint Harvesting Food Packaging
60007336,0.3383511027,1928,1000074,30002539,Siseide VII - Moon 17 - Joint Harvesting Food Packaging
60007339,0.4387612481,1928,1000074,30002537,Amamake II - Moon 1 - Joint Harvesting Food Packaging
60007342,0.4387612481,1929,1000074,30002537,Amamake VI - Moon 13 - Joint Harvesting Warehouse
60007345,0.4387612481,1929,1000074,30002537,Amamake VI - Moon 6 - Joint Harvesting Mineral Reserve
60007348,0.3854838206,1928,1000074,30002542,Auga V - Moon 10 - Joint Harvesting Refinery
60007351,0.4491356382,1930,1000074,30005087,Liparer V - Moon 3 - Joint Harvesting Plantation
60007354,0.4155730242,1930,1000074,30005084,Miroona IV - Moon 19 - Joint Harvesting Plantation
60007357,0.3276510597,1930,1000074,30005086,Arza IV - Moon 3 - Joint Harvesting Plantation
60007360,0.4491356382,1930,1000074,30005087,Liparer VIII - Moon 4 - Joint Harvesting Plantation
60007363,0.4491356382,1930,1000074,30005087,Liparer I - Joint Harvesting Mining Outpost
60007366,0.3276510597,1930,1000074,30005086,Arza IV - Joint Harvesting Mining Outpost
60007369,0.4894049592,1930,1000074,30001400,Litiura IX - Joint Harvesting Plantation
60007372,0.6657824845,1930,1000074,30001399,Elonaya VI - Joint Harvesting Plantation
60007375,0.6657824845,1930,1000074,30001399,Elonaya XI - Joint Harvesting Plantation
60007378,0.4400625006,1928,1000074,30001402,Passari VIII - Joint Harvesting Food Packaging
60007381,0.5080410986,1928,1000074,30001401,Nonni VI - Moon 1 - Joint Harvesting Refinery
60007384,0.4477900949,1929,1000074,30001398,Aunenen V - Moon 14 - Joint Harvesting Mineral Reserve
60007387,0.5255621502,1928,1000074,30003553,Warouh V - Moon 9 - Joint Harvesting Food Packaging
60007390,0.6504282514,1928,1000074,30003558,Madimal VI - Moon 18 - Joint Harvesting Food Packaging
60007393,0.2780102855,1930,1000074,30003557,Sieh II - Moon 1 - Joint Harvesting Plantation
60007396,0.5186055021,1928,1000074,30003554,Jambu V - Moon 6 - Joint Harvesting Food Packaging
60007399,0.2780102855,1930,1000074,30003557,Sieh III - Moon 16 - Joint Harvesting Mining Outpost
60007402,0.5255621502,1929,1000074,30003553,Warouh VI - Moon 5 - Joint Harvesting Mineral Reserve
60007405,0.7251694409,1928,1000074,30003391,Reset III - Moon 1 - Joint Harvesting Food Packaging
60007408,0.7251694409,1930,1000074,30003391,Reset II - Joint Harvesting Plantation
60007411,0.7688737485,1928,1000074,30003389,Altrinur XII - Moon 6 - Joint Harvesting Food Packaging
60007414,0.8470645810,1928,1000074,30003390,Vilur VII - Moon 4 - Joint Harvesting Food Packaging
60007417,0.8531415491,1929,1000074,30003387,Jondik VI - Joint Harvesting Mineral Reserve
60007420,0.7251694409,1930,1000074,30003391,Reset VI - Moon 8 - Joint Harvesting Mining Outpost
60007423,0.6451086477,1929,1000074,30001689,Asesamy II - Moon 1 - Joint Harvesting Warehouse
60007426,0.8575573760,1930,1000074,30001693,Perdan VIII - Moon 1 - Joint Harvesting Plantation
60007429,0.6451086477,1930,1000074,30001689,Asesamy I - Moon 1 - Joint Harvesting Plantation
60007432,0.8575573760,1930,1000074,30001693,Perdan VII - Moon 5 - Joint Harvesting Plantation
60007435,0.8575573760,1930,1000074,30001693,Perdan VI - Moon 8 - Joint Harvesting Mining Outpost
60007438,0.8575573760,1930,1000074,30001693,Perdan VI - Moon 12 - Joint Harvesting Mining Outpost
60007441,0.7791685585,1930,1000074,30002789,Kaaputenen VII - Moon 4 - Joint Harvesting Plantation
60007444,0.7791685585,1930,1000074,30002789,Kaaputenen V - Moon 1 - Joint Harvesting Plantation
60007447,0.4624967011,1930,1000074,30002793,Inari IX - Moon 11 - Joint Harvesting Plantation
60007450,0.4624967011,1930,1000074,30002793,Inari I - Moon 1 - Joint Harvesting Plantation
60007453,0.7791685585,1930,1000074,30002789,Kaaputenen III - Moon 10 - Joint Harvesting Mining Outpost
60007456,0.4624967011,1930,1000074,30002793,Inari VII - Moon 23 - Joint Harvesting Mining Outpost
60007459,0.9094686404,1930,1000074,30003379,Aldilur V - Moon 15 - Joint Harvesting Plantation
60007462,0.7683135728,1930,1000074,30003378,Nedegulf VIII - Moon 13 - Joint Harvesting Plantation
60007465,0.9226742542,1930,1000074,30003376,Stirht VII - Moon 5 - Joint Harvesting Plantation
60007468,0.7683135728,1930,1000074,30003378,Nedegulf V - Joint Harvesting Plantation
60007471,0.9226742542,1930,1000074,30003376,Stirht VII - Moon 13 - Joint Harvesting Mining Outpost
60007474,0.7683135728,1930,1000074,30003378,Nedegulf VIII - Moon 10 - Joint Harvesting Mining Outpost
60007477,0.8796585037,1930,1000074,30002508,Trytedald V - Moon 2 - Joint Harvesting Plantation
60007480,0.8796585037,1930,1000074,30002508,Trytedald VIII - Moon 20 - Joint Harvesting Plantation
60007483,0.8796585037,1930,1000074,30002508,Trytedald VIII - Moon 23 - Joint Harvesting Plantation
60007486,0.8796585037,1930,1000074,30002508,Trytedald III - Moon 1 - Joint Harvesting Plantation
60007489,0.8796585037,1930,1000074,30002508,Trytedald VII - Moon 16 - Joint Harvesting Mining Outpost
60007492,0.8796585037,1930,1000074,30002508,Trytedald VII - Moon 22 - Joint Harvesting Mining Outpost
60007495,0.3469314814,1930,1000074,30000205,Obe VI - Moon 1 - Joint Harvesting Plantation
60007498,0.3469314814,1930,1000074,30000205,Obe V - Joint Harvesting Plantation
60007501,0.4172608157,1928,1000074,30000203,Eruka IV - Moon 6 - Joint Harvesting Food Packaging
60007504,0.4569661039,1928,1000074,30000202,Mastakomon VII - Joint Harvesting Food Packaging
60007507,0.4741790498,1929,1000074,30000201,Uchoshi X - Moon 1 - Joint Harvesting Mineral Reserve
60007510,0.3848866895,1930,1000074,30000204,Ohkunen VI - Joint Harvesting Mining Outpost
60007513,0.9396644808,1930,1000075,30001673,Shesha VII - Nurtura Plantation
60007516,0.8914440725,1929,1000075,30001674,Hilaban II - Moon 12 - Nurtura Warehouse
60007519,0.8041019936,1928,1000075,30001670,Baviasi III - Moon 1 - Nurtura Food Packaging
60007522,0.8914440725,1929,1000075,30001674,Hilaban I - Nurtura Warehouse
60007525,0.4803223726,1928,1000075,30003555,Bittanshal VIII - Moon 18 - Nurtura Food Packaging
60007528,0.2780102855,1930,1000075,30003557,Sieh III - Moon 13 - Nurtura Plantation
60007531,0.4803223726,1930,1000075,30003555,Bittanshal VIII - Moon 9 - Nurtura Plantation
60007534,0.2780102855,1930,1000075,30003557,Sieh II - Moon 9 - Nurtura Plantation
60007537,0.6045779379,1930,1000075,30003399,Vorsk VIII - Moon 3 - Nurtura Plantation
60007540,0.6045779379,1930,1000075,30003399,Vorsk IX - Moon 5 - Nurtura Plantation
60007543,0.6045779379,1930,1000075,30003399,Vorsk IX - Moon 9 - Nurtura Plantation
60007546,0.7795353407,1928,1000075,30003393,Eiluvodi VI - Moon 10 - Nurtura Food Packaging
60007549,0.7709215369,1928,1000075,30001394,Korama II - Moon 8 - Nurtura Food Packaging
60007552,0.5605884061,1929,1000075,30001397,Isseras VII - Nurtura Warehouse
60007555,0.9481750451,1930,1000075,30001393,Malkalen I - Nurtura Plantation
60007558,0.5605884061,1930,1000075,30001397,Isseras IV - Moon 1 - Nurtura Plantation
60007561,0.7289102352,1929,1000075,30000083,Ejahi IV - Nurtura Warehouse
60007564,0.6648348486,1930,1000075,30000088,Akeva IV - Moon 8 - Nurtura Plantation
60007567,0.7289102352,1929,1000075,30000083,Ejahi VI - Nurtura Warehouse
60007570,0.6648348486,1930,1000075,30000088,Akeva III - Moon 10 - Nurtura Plantation
60007573,0.6817834382,1930,1000075,30000031,Mohas I - Nurtura Plantation
60007576,0.7821229099,1930,1000075,30000034,Alkez VI - Moon 1 - Nurtura Plantation
60007579,0.4220693149,1930,1000075,30000037,Uplingur IV (Ndoria) - Moon 16 - Nurtura Plantation
60007582,0.4220693149,1930,1000075,30000037,Uplingur III - Moon 8 - Nurtura Plantation
60007585,0.3843998760,1930,1000075,30000194,Otsela VI - Moon 10 - Nurtura Plantation
60007588,0.5669582798,1928,1000075,30000188,Hentogaira II - Moon 10 - Nurtura Food Packaging
60007591,0.5669582798,1929,1000075,30000188,Hentogaira I - Moon 7 - Nurtura Warehouse
60007594,0.4937122829,1928,1000075,30000190,Vasala IV - Nurtura Food Packaging
60007597,0.6350155562,1929,1000075,30001389,Isanamo VII - Moon 1 - Nurtura Warehouse
60007600,0.4209102968,1930,1000075,30001390,Pakkonen V - Moon 6 - Nurtura Plantation
60007603,0.4209102968,1930,1000075,30001390,Pakkonen I - Moon 1 - Nurtura Plantation
60007606,0.5494773459,1929,1000075,30001386,Saatuban VII - Moon 2 - Nurtura Warehouse
60007609,0.5541377422,1928,1000075,30001654,Matyas V - Moon 19 - Nurtura Food Packaging
60007612,0.7251852006,1928,1000075,30001652,Pimsu VIII - Moon 5 - Nurtura Food Packaging
60007615,0.5849645743,1928,1000075,30001655,Imeshasa I - Nurtura Food Packaging
60007618,0.7090617070,1929,1000075,30001651,Nafomeh VII - Moon 7 - Nurtura Warehouse
60007621,0.5553073332,1928,1000075,30003462,Eldjaerin IV - Nurtura Food Packaging
60007624,0.4160243278,1930,1000075,30003466,Eurgrana I - Nurtura Plantation
60007627,0.2716663364,1930,1000075,30003465,Tabbetzur VII - Moon 1 - Nurtura Plantation
60007630,0.7445694707,1929,1000075,30003464,Aldik IV - Moon 1 - Nurtura Warehouse
60007633,0.5099367597,1930,1000075,30001699,Siyi IV - Moon 9 - Nurtura Plantation
60007636,0.6146424140,1928,1000075,30001695,Nehkiah II - Moon 2 - Nurtura Food Packaging
60007639,0.6607821465,1929,1000075,30001697,Ahkour VII - Moon 8 - Nurtura Warehouse
60007642,0.5099367597,1930,1000075,30001699,Siyi I - Nurtura Plantation
60007645,0.5273286254,1930,1000075,30000071,Jangar VIII - Moon 2 - Nurtura Plantation
60007648,0.4264964120,1928,1000075,30000074,Hasateem VII - Moon 3 - Nurtura Food Packaging
60007651,0.5273286254,1930,1000075,30000071,Jangar VII - Moon 1 - Nurtura Plantation
60007654,0.5273286254,1930,1000075,30000071,Jangar IV - Nurtura Plantation
60007657,0.8379695899,1929,1000075,30005334,Tierijev V - Moon 8 - Nurtura Warehouse
60007660,0.5188180285,1930,1000075,30005333,Stou IV - Moon 1 - Nurtura Plantation
60007663,0.5188180285,1928,1000075,30005333,Stou VII - Moon 1 - Nurtura Food Packaging
60007666,0.4719872495,1928,1000075,30005330,Arraron VII - Moon 7 - Nurtura Food Packaging
60007669,0.6041875522,1929,1000075,30001367,Hageken XI - Moon 2 - Nurtura Warehouse
60007672,0.6943218300,1928,1000075,30001366,Uosusuokko VII - Moon 8 - Nurtura Food Packaging
60007675,0.7809994316,1928,1000075,30001365,Isikemi VI - Moon 3 - Nurtura Food Packaging
60007678,0.6041875522,1928,1000075,30001367,Hageken X - Moon 15 - Nurtura Food Packaging
60007681,0.3394859739,1928,1000075,30002540,Lantorn VI - Moon 10 - Nurtura Food Packaging
60007684,0.4387612481,1928,1000075,30002537,Amamake VI - Moon 2 - Nurtura Food Packaging
60007687,0.4387612481,1929,1000075,30002537,Amamake VI - Moon 11 - Nurtura Warehouse
60007690,0.4387612481,1929,1000075,30002537,Amamake VI - Moon 6 - Nurtura Warehouse
60007693,0.7400229191,1930,1000076,30002231,Ardishapur Prime II - Further Foodstuffs Plantation
60007696,0.6773697799,1930,1000076,30002235,Shumam VII - Further Foodstuffs Plantation
60007699,0.7445027475,1928,1000076,30002230,Vashkah IV - Moon 2 - Further Foodstuffs Food Packaging
60007702,1.0000000000,1931,1000077,30001672,Emrayur III - Moon 1 - Royal Amarr Institute School
60007705,0.1051347891,1931,1000077,30004254,Fihrneh VI - Moon 1 - Royal Amarr Institute School
60007708,0.0447363050,1931,1000077,30004306,Karan VIII - Royal Amarr Institute School
60007711,0.5567216532,1931,1000077,30003092,Komaa V - Royal Amarr Institute School
60007714,0.3372209643,1931,1000077,30005236,Noranim IV - Moon 16 - Royal Amarr Institute School
60007717,0.3607799657,1931,1000077,30004240,Hier V - Royal Amarr Institute School
60007720,0.5829559652,1931,1000077,30005244,Gergish X - Moon 3 - Royal Amarr Institute School
60007723,0.5723651005,1931,1000077,30005050,Kulu X - Moon 16 - Royal Amarr Institute School
60007726,0.8113021016,1931,1000077,30004142,Hikansog VII - Moon 9 - Royal Amarr Institute School
60007729,0.6189120438,1931,1000077,30004078,Dresi II - Royal Amarr Institute School
60007732,0.7383552818,1931,1000078,30002198,Mikhir V - Moon 23 - Imperial Chancellor Archives
60007735,0.4684220031,1926,1000078,30002202,Narai VIII - Moon 8 - Imperial Chancellor Bureau Offices
60007738,0.7987839346,1926,1000078,30002197,Akhragan VII - Imperial Chancellor Bureau Offices
60007741,0.7523862793,1926,1000078,30002278,Artoun VII - Imperial Chancellor Bureau Offices
60007744,0.9117854020,1926,1000078,30002281,Eba VII - Moon 16 - Imperial Chancellor Bureau Offices
60007747,0.6832403563,1926,1000078,30002276,Isamm IX - Moon 15 - Imperial Chancellor Bureau Offices
60007750,0.5711620660,1926,1000078,30002263,Jarshitsan VII - Moon 19 - Imperial Chancellor Information Center
60007753,0.6017409736,1931,1000078,30002266,Ahmak VII - Imperial Chancellor Archives
60007756,0.6230301929,1926,1000078,30002265,Azizora VI - Moon 1 - Imperial Chancellor Information Center
60007759,0.7375689860,1926,1000078,30002232,Gid V - Moon 4 - Imperial Chancellor Bureau Offices
60007762,0.8737715496,1926,1000078,30002226,Thebeka VI - Moon 19 - Imperial Chancellor Information Center
60007765,0.8737715496,1926,1000078,30002226,Thebeka VI - Moon 20 - Imperial Chancellor Bureau Offices
60007768,0.4794720226,1926,1000079,30002201,Shuria X - Moon 10 - Amarr Civil Service Bureau Offices
60007771,0.7987839346,1926,1000079,30002197,Akhragan V - Moon 1 - Amarr Civil Service Bureau Offices
60007774,0.6295617700,1926,1000079,30002203,Ziona VI - Moon 8 - Amarr Civil Service Bureau Offices
60007777,0.7383552818,1926,1000079,30002198,Mikhir V - Moon 8 - Amarr Civil Service Bureau Offices
60007780,0.7702995006,1926,1000079,30005045,Nahyeen IX - Moon 1 - Amarr Civil Service Information Center
60007783,0.8475490960,1931,1000079,30005046,Jinkah III - Moon 3 - Amarr Civil Service Archives
60007786,0.7702995006,1926,1000079,30005045,Nahyeen VII - Amarr Civil Service Bureau Offices
60007789,0.8301258277,1926,1000079,30005048,Polfaly VIII - Moon 3 - Amarr Civil Service Bureau Offices
60007792,0.2754787481,1926,1000079,30005262,Djimame VI - Moon 1 - Amarr Civil Service Bureau Offices
60007795,0.3128803397,1926,1000079,30005261,Antem V - Moon 1 - Amarr Civil Service Bureau Offices
60007798,0.2754787481,1926,1000079,30005262,Djimame VIII - Moon 2 - Amarr Civil Service Bureau Offices
60007801,0.3128803397,1926,1000079,30005261,Antem VI - Amarr Civil Service Bureau Offices
60007804,0.6292981550,1926,1000079,30004079,Aphend VIII - Moon 3 - Amarr Civil Service Bureau Offices
60007807,0.7194381798,1926,1000079,30004080,Romi VII - Moon 11 - Amarr Civil Service Bureau Offices
60007810,0.5671234509,1931,1000079,30004082,Aharalel V - Moon 3 - Amarr Civil Service Archives
60007813,0.7421519624,1926,1000079,30004081,Zororzih VIII - Moon 1 - Amarr Civil Service Information Center
60007816,0.8306150526,1926,1000079,30005043,Nakregde VIII - Moon 2 - Amarr Civil Service Information Center
60007819,0.9139081354,1926,1000079,30005038,Kor-Azor Prime V - Moon 2 - Amarr Civil Service Bureau Offices
60007822,0.8306150526,1926,1000079,30005043,Nakregde I - Amarr Civil Service Bureau Offices
60007825,0.5761178719,1931,1000079,30005040,Nishah VII - Moon 1 - Amarr Civil Service Archives
60007828,0.4157434934,1926,1000079,30003474,Sahda II - Amarr Civil Service Information Center
60007831,0.4157434934,1926,1000079,30003474,Sahda IV - Moon 14 - Amarr Civil Service Bureau Offices
60007834,0.3311382685,1931,1000079,30003479,Akila VII - Moon 12 - Amarr Civil Service Archives
60007837,0.3311382685,1931,1000079,30003479,Akila IX - Moon 6 - Amarr Civil Service Archives
60007840,0.6476009329,1926,1000079,30002993,Riavayed XI - Moon 7 - Amarr Civil Service Information Center
60007843,0.6476009329,1926,1000079,30002993,Riavayed XI - Moon 11 - Amarr Civil Service Information Center
60007846,0.6476009329,1926,1000079,30002993,Riavayed IX - Moon 2 - Amarr Civil Service Bureau Offices
60007849,0.7179313751,1926,1000079,30002989,Laddiaha V - Moon 9 - Amarr Civil Service Bureau Offices
60007852,0.8086562546,1926,1000079,30003514,Yeeramoun VII - Moon 5 - Amarr Civil Service Information Center
60007855,0.7586170605,1926,1000079,30003517,Etav IX - Amarr Civil Service Information Center
60007858,0.8086562546,1926,1000079,30003514,Yeeramoun VII - Moon 2 - Amarr Civil Service Bureau Offices
60007861,0.7586170605,1926,1000079,30003517,Etav VIII - Moon 14 - Amarr Civil Service Bureau Offices
60007864,0.5605604109,1926,1000079,30003001,Mili VIII - Moon 12 - Amarr Civil Service Bureau Offices
60007867,0.6807070842,1926,1000079,30003004,Ulerah I - Moon 10 - Amarr Civil Service Bureau Offices
60007870,0.6372471827,1926,1000079,30003003,Halenan VIII - Moon 6 - Amarr Civil Service Bureau Offices
60007873,0.6372471827,1926,1000079,30003003,Halenan V - Moon 1 - Amarr Civil Service Bureau Offices
60007876,0.4745493722,1926,1000079,30005227,Iderion XI - Moon 13 - Amarr Civil Service Information Center
60007879,0.4421178705,1926,1000079,30005224,Assez X - Moon 1 - Amarr Civil Service Bureau Offices
60007882,0.4435344311,1926,1000079,30005225,Alal III - Amarr Civil Service Bureau Offices
60007885,0.4588785098,1926,1000079,30005222,Serren VIII - Moon 15 - Amarr Civil Service Information Center
60007888,0.7987839346,1931,1000080,30002197,Akhragan VIII - Ministry of War Archives
60007891,0.6295617700,1931,1000080,30002203,Ziona VII - Moon 13 - Ministry of War Archives
60007894,0.6022177127,1931,1000080,30002200,Sukirah V - Moon 3 - Ministry of War Archives
60007897,0.7383552818,1926,1000080,30002198,Mikhir V - Moon 10 - Ministry of War Information Center
60007900,0.8475490960,1931,1000080,30005046,Jinkah VI - Moon 12 - Ministry of War Archives
60007903,0.8475490960,1931,1000080,30005046,Jinkah VI - Moon 10 - Ministry of War Archives
60007906,0.6738563794,29387,1000080,30005049,Andrub II - Moon 1 - Ministry of War Bureau Offices
60007909,0.6738563794,1926,1000080,30005049,Andrub VI - Ministry of War Bureau Offices
60007912,0.4921959163,1926,1000080,30005248,Hirizan VII - Moon 3 - Ministry of War Bureau Offices
60007915,0.5618446498,1926,1000080,30005245,Tahli I - Moon 1 - Ministry of War Bureau Offices
60007918,0.5184411854,1926,1000080,30005246,Imya VIII - Moon 3 - Ministry of War Information Center
60007921,0.5874952486,1926,1000080,30005243,Madomi V - Moon 6 - Ministry of War Information Center
60007924,0.3646884189,1926,1000080,30004242,Sadana I - Ministry of War Information Center
60007927,0.3665234185,1931,1000080,30004246,Vehan VI - Moon 10 - Ministry of War Archives
60007930,0.3665234185,1931,1000080,30004246,Vehan V - Moon 1 - Ministry of War Archives
60007933,0.3646884189,1926,1000080,30004242,Sadana VIII - Moon 2 - Ministry of War Bureau Offices
60007936,0.2421877522,1926,1000080,30004287,Esubara II - Moon 12 - Ministry of War Information Center
60007939,0.2421877522,1926,1000080,30004287,Esubara I - Moon 13 - Ministry of War Bureau Offices
60007942,0.2421877522,1926,1000080,30004287,Esubara I - Moon 15 - Ministry of War Bureau Offices
60007945,0.2860095148,1926,1000080,30004280,Nalnifan VI - Moon 3 - Ministry of War Information Center
60007948,0.0291474894,1931,1000080,30004309,Hophib XII - Ministry of War Archives
60007951,0.1767475886,1931,1000080,30004308,Ned IV - Ministry of War Archives
60007954,0.1125075863,1931,1000080,30004304,Huna VI - Moon 17 - Ministry of War Archives
60007957,0.0291474894,1931,1000080,30004309,Hophib VI - Moon 3 - Ministry of War Archives
60007960,0.7947906457,1931,1000080,30004088,Joramok VI - Moon 14 - Ministry of War Archives
60007963,0.5242059335,1931,1000080,30004090,Aband IV - Moon 12 - Ministry of War Archives
60007966,0.5131952096,1926,1000080,30004084,Ghesis IV - Moon 17 - Ministry of War Information Center
60007969,0.7947906457,1931,1000080,30004088,Joramok IV - Moon 4 - Ministry of War Archives
60007972,0.4974491589,1926,1000080,30005232,Pamah II - Moon 1 - Ministry of War Bureau Offices
60007975,0.4974491589,1926,1000080,30005232,Pamah V - Moon 20 - Ministry of War Information Center
60007978,0.5485262611,1931,1000080,30005230,Manatirid VII - Moon 8 - Ministry of War Archives
60007981,0.4576432568,29387,1000080,30005231,Pashanai III - Moon 9 - Ministry of War Bureau Offices
60007984,0.8375631142,1926,1000080,30004155,Shemah V - Moon 1 - Ministry of War Information Center
60007987,0.8366958331,1931,1000080,30004160,Zorrabed VII - Moon 19 - Ministry of War Archives
60007990,0.8375631142,1926,1000080,30004155,Shemah VIII - Moon 19 - Ministry of War Bureau Offices
60007993,0.8397596682,1926,1000080,30004156,Asrios VIII - Ministry of War Information Center
60007996,0.7503777413,1926,1000080,30001703,Taru X - Moon 9 - Ministry of War Information Center
60007999,0.7516351837,1926,1000080,30001701,Yanuel XI - Moon 16 - Ministry of War Information Center
60008002,0.7516351837,1926,1000080,30001701,Yanuel XI - Moon 4 - Ministry of War Information Center
60008005,0.5884338004,1926,1000080,30001702,Nafrivik VIII - Moon 6 - Ministry of War Bureau Offices
60008008,0.6991566243,1931,1000081,30004098,Turba VI - Ministry of Assessment Archives
60008011,0.9092808588,1931,1000081,30004102,Inis-Ilix VII - Moon 1 - Ministry of Assessment Archives
60008014,0.7452717039,1931,1000081,30004100,Halibai IV - Moon 3 - Ministry of Assessment Archives
60008017,0.6473327137,1931,1000081,30004103,Kothe III - Moon 1 - Ministry of Assessment Archives
60008020,0.7919460681,1926,1000081,30001690,Hostni V - Moon 4 - Ministry of Assessment Bureau Offices
60008023,0.7617628478,1926,1000081,30001692,Kibursha I - Ministry of Assessment Information Center
60008026,0.8359400353,1926,1000081,30001687,Lossa II - Ministry of Assessment Information Center
60008029,0.7919460681,1926,1000081,30001690,Hostni VI - Moon 7 - Ministry of Assessment Information Center
60008032,0.7547111336,1926,1000081,30002224,Charra VI - Moon 13 - Ministry of Assessment Bureau Offices
60008035,0.7547111336,1926,1000081,30002224,Charra I - Ministry of Assessment Information Center
60008038,0.7547111336,1926,1000081,30002224,Charra VII - Moon 19 - Ministry of Assessment Information Center
60008041,0.7708182266,1926,1000081,30002220,Aghesi VI - Moon 10 - Ministry of Assessment Bureau Offices
60008044,0.9497942069,1926,1000081,30001733,Tew IX - Moon 13 - Ministry of Assessment Bureau Offices
60008047,0.8189205883,1926,1000081,30001730,Alra X - Moon 24 - Ministry of Assessment Information Center
60008050,0.8333480479,1926,1000081,30001731,Ilas VII - Moon 11 - Ministry of Assessment Information Center
60008053,0.8673389143,1926,1000081,30001732,Zith VII - Moon 1 - Ministry of Assessment Bureau Offices
60008056,0.5694262943,1926,1000081,30003502,Bahromab VIII - Moon 3 - Ministry of Assessment Information Center
60008059,0.5694262943,1926,1000081,30003502,Bahromab V - Ministry of Assessment Bureau Offices
60008062,0.7139043209,1931,1000081,30003505,Fabum III - Ministry of Assessment Archives
60008065,0.5694262943,1926,1000081,30003502,Bahromab IX - Moon 4 - Ministry of Assessment Information Center
60008068,0.3366267607,1931,1000081,30002983,Soosat X - Moon 7 - Ministry of Assessment Archives
60008071,0.5382202179,1926,1000081,30002986,Mendori IV - Moon 1 - Ministry of Assessment Information Center
60008074,0.3935001849,1926,1000081,30002982,Rahadalon VIII - Moon 2 - Ministry of Assessment Bureau Offices
60008077,0.2190991964,1926,1000081,30002984,Ibash II - Ministry of Assessment Information Center
60008080,0.4814457852,1926,1000081,30002254,Jerma V - Ministry of Assessment Information Center
60008083,0.3181707587,1926,1000081,30002256,Reyi VII - Moon 1 - Ministry of Assessment Bureau Offices
60008086,0.4814457852,1926,1000081,30002254,Jerma VII - Moon 4 - Ministry of Assessment Bureau Offices
60008089,0.4591591858,1926,1000081,30002252,Bika VII - Moon 3 - Ministry of Assessment Bureau Offices
60008092,0.4443907201,1931,1000081,30005195,Vecamia VII - Moon 2 - Ministry of Assessment Archives
60008095,0.4443907201,1931,1000081,30005195,Vecamia V - Moon 1 - Ministry of Assessment Archives
60008098,0.4812044916,1926,1000081,30005194,Cleyd IV - Moon 13 - Ministry of Assessment Information Center
60008101,0.4812044916,1926,1000081,30005194,Cleyd IV - Moon 6 - Ministry of Assessment Information Center
