solarSystemID,security
30004206,-0.5669175313
30004207,-0.4569599209
30004208,-0.5010299748
30004209,-0.7665840333
30004210,-0.8928760410
30004211,-0.9337288148
30004212,-0.9492513945
30004213,-1.0000000000
30004214,-0.5586921452
30004215,-0.3169780916
30004216,-0.3681830431
30004217,-0.3580586129
30004218,-0.2168391063
30004219,-0.2282773756
30004220,-0.6751785615
30004221,-0.3324635024
30004222,-0.7040232114
30004223,-0.9072899377
30004224,-0.8094543824
30004225,-0.8883792565
30004226,-0.8253129119
30004227,-0.9865672687
30004228,-1.0000000000
30004229,-0.9357041396
30004230,0.3124498837
30004231,0.3177314846
30004232,0.3215850073
30004233,0.2642782609
30004234,0.3240645240
30004235,0.3372040042
30004236,0.2417065517
30004237,0.2294651782
30004238,0.1710619208
30004239,0.2446716177
30004240,0.3607799657
30004241,0.2506199244
30004242,0.3646884189
30004243,0.2740715123
30004244,0.3885338670
30004245,0.3763894827
30004246,0.3665234185
30004247,0.2796446096
30004248,0.4985548327
30004249,0.6893498195
30004250,0.4786732022
30004251,0.7146642993
30004252,0.4709653922
30004253,0.7518781391
30004254,0.1051347891
30004255,0.1225004717
30004256,0.0720004564
30004257,0.1125732365
30004258,0.0916075577
30004259,0.1369328788
30004260,0.0379865815
30004261,0.0436347183
30004262,0.0479459662
30004263,0.0355186657
30004264,0.0757257082
30004265,0.0444337419
30004266,0.1114069857
30004267,0.3068477974
30004268,0.4551778745
30004269,0.4005238833
30004270,0.5319720407
30004271,0.3162071299
30004272,0.3151422605
30004273,0.1633963726
30004274,0.1133205173
30004275,0.1139999282
30004276,0.1345305083
30004277,0.1853875896
30004278,0.0568531743
30004279,0.2031488846
30004280,0.2860095148
30004281,0.3441314605
30004282,0.3175652705
30004283,0.1629193862
30004284,0.1033691533
30004285,0.2147071352
30004286,0.2290075104
30004287,0.2421877522
30004288,0.3855900037
30004289,0.2281417259
30004290,0.6174299282
30004291,0.1383081651
30004292,0.2754995123
30004293,0.3832672193
30004294,0.1606561509
30004295,0.4721050627
30004296,0.2956583080
30004297,0.0923133982
30004298,0.0898759449
30004299,0.0414994338
30004300,0.0336844625
30004301,0.0413269226
30004302,0.1582757068
30004303,0.1750571546
30004304,0.1125075863
30004305,0.1013797109
30004306,0.0447363050
30004307,0.2663121443
30004308,0.1767475886
30004309,0.0291474894
30004310,-0.1654582492
30004311,-0.1913977424
30004312,-0.3401549636
30004313,-0.2369652692
30004314,-0.2465771303
30004315,-0.1715121416
30004316,-0.1911260022
30004317,-0.4476368498
30004318,-0.4194394844
30004319,-0.3995984341
30004320,-0.3615230290
30004321,-0.2553978894
30004322,-0.3691166849
30004323,-0.5278705751
30004324,-0.4639708284
30004325,-0.7284688097
30004326,-0.8727438653
30004327,-0.6735467958
30004328,-0.9032164272
30004329,-0.3629778913
30004330,-0.3085979164
30004331,-0.1634085131
30004332,-0.5513925243
30004333,-0.6732834184
30004334,-0.2755568316
30004335,-0.0959782870
30004336,-0.0954020290
30004337,-0.1543784392
30004338,-0.0643499452
30004339,-0.2525002633
30004340,-0.2730068880
30004341,-0.6267291175
30004342,-0.6810916972
30004343,-0.7642367874
30004344,-0.7917860445
30004345,-0.7019707327
30004346,-0.5728287218
30004347,-0.8194399276
30004348,-0.7271417129
30004349,-0.3486500596
30004350,-0.2066660997
30004351,-0.6135571945
30004352,-0.5489119129
30004353,-0.5351411726
30004354,-0.4379946998
30004355,-0.4119609125
30004356,-0.5015328397
30004357,-0.4298216595
30004358,-0.3169261032
30004359,-0.4305243583
30004360,-0.3608381406
30004361,-0.5020592351
30004362,-0.3773835787
30004363,-0.3904804191
30004364,-0.6426880887
30004365,-0.6746794128
30004366,-0.5846521797
30004367,-0.7841059394
30004368,-0.7680959745
30004369,-0.7984330615
30004370,-0.8208194318
30004371,-0.2374393115
30004372,-0.3529572831
30004373,-0.4511986875
30004374,-0.5331911304
30004375,-0.2359152732
30004376,-0.2070659305
30004377,-0.1525151619
30004378,-0.6479971731
30004379,-0.7496387259
30004380,-0.5629329864
30004381,-0.6911097189
30004382,-0.5626825312
30004383,-0.6269075856
30004384,-0.4344846462
30004385,-0.5133948276
30004386,-1.0000000000
30004387,-0.4485380561
30004388,-0.6796347353
30004389,-0.1593583704
30004390,-0.6487572870
30004391,-0.7845094771
30004392,-0.8029654628
30004393,-0.9730005668
30004394,-0.5439894483
30004395,-0.8090396729
30004396,-1.0000000000
30004397,-0.4919777388
30004398,-0.5763208805
30004399,-0.8698258284
30004400,-0.4317712628
30004401,-0.5484275298
30004402,-1.0000000000
30004403,-0.4933074316
30004404,-0.4990252381
30004405,-0.4393549900
30004406,-0.3864904994
30004407,-0.4061397462
30004408,-0.5741764895
30004409,-0.3196696647
30004410,-0.4184093357
30004411,-0.4721670327
30004412,-0.4684785217
30004413,-0.3982282734
30004414,-0.3709442573
30004415,-0.4002588559
30004416,-0.3994384269
30004417,-0.3430114157
30004418,-0.2313928681
30004419,-0.1708930090
30004420,-0.1608166879
30004421,-0.1348964723
30004422,-0.1366391248
30004423,-0.1440851754
30004424,-0.1936852821
30004425,-0.1623510228
30004426,-0.1376821661
30004427,-0.1437994377
30004428,-0.1982536608
30004429,-0.1351332431
30004430,-0.1323895620
30004431,-0.2413320104
30004432,-0.2735931830
30004433,-0.2260715949
30004434,-0.3103237860
30004435,-0.2326678899
30004436,-0.1365665604
30004437,-0.1358032679
30004438,-0.1261407601
30004439,-0.1720832477
30004440,-0.2347169637
30004441,-0.2979992657
30004442,-0.2936077576
30004443,-0.1770315329
30004444,-0.1782217023
30004445,-0.1228500044
30004446,-0.1192586599
30004447,-0.1115969683
30004448,-0.1641751807
30004449,-0.1999607574
30004450,-0.5631417322
30004451,-0.5541165019
30004452,-0.6111663265
30004453,-0.4665699614
30004454,-0.5160801891
30004455,-0.4400758467
30004456,-0.3835652740
30004457,-0.3353965158
30004458,-0.3747502599
30004459,-0.2956348014
30004460,-0.2511656621
30004461,-0.2031184874
30004462,-0.3070174030
30004463,-0.3456490089
30004464,-0.3950938915
30004465,-0.3876638765
30004466,-0.3664738837
30004467,-0.6048654168
30004468,-0.8631898981
30004469,-0.9083697322
30004470,-0.9503130048
30004471,-0.3475687127
30004472,-0.5414354055
30004473,-0.3505364658
30004474,-0.7222878183
30004475,-0.3300911774
30004476,-0.8177807244
30004477,-0.7436128381
30004478,-0.4845607343
30004479,-0.5005357426
30004480,-0.5305310790
30004481,-0.5740967137
30004482,-0.4728399510
30004483,-0.7170874181
30004484,-0.7879508344
30004485,-0.5824709909
30004486,-0.4620200788
30004487,-0.8905951852
30004488,-0.9329807001
30004489,-0.9574311197
30004490,-0.9734734324
30004491,-1.0000000000
30004492,-0.8422690705
30004493,-0.0126464907
30004494,-0.0076515737
30004495,-0.0066805772
30004496,-0.0068226989
30004497,-0.0165896134
30004498,-0.0128320774
30004499,-0.0036860511
30004500,-0.0077574487
30004501,-0.0016996372
30004502,-0.0013679095
30004503,-0.0008768109
30004504,-0.0057315401
30004505,-0.0013950096
30004506,-0.0398656895
30004507,-0.0015225948
30004508,-0.0503684993
30004509,-0.0735853838
30004510,-0.0253932294
30004511,-0.0455517331
30004512,-0.0007245989
30004513,-0.0025600705
30004514,-0.0076602736
30004515,-0.1571747215
30004516,-0.2064986879
30004517,-0.3318859377
30004518,-0.4000441242
30004519,-0.1000890913
30004520,-0.0391058684
30004521,-0.0033467032
30004522,-0.0018805436
30004523,-0.0011302502
30004524,-0.0041576352
30004525,-0.0029851177
30004526,-0.1002518523
30004527,-0.1319784328
30004528,-0.0758365240
30004529,-0.1482573499
30004530,-0.4191135569
30004531,-0.6500062785
30004532,-0.2256385542
30004533,-0.1711698260
30004534,-0.0370597800
30004535,-0.0239515656
30004536,-0.0185882688
30004537,-0.0299530903
30004538,-0.0129298039
30004539,-0.0005190091
30004540,-0.0007874506
30004541,-0.0030922058
30004542,-0.0080238691
30004543,-0.0620948303
30004544,-0.1500015058
30004545,-0.0847436083
30004546,-0.0617063729
30004547,-0.1836350828
30004548,-0.6961054360
30004549,-0.7922694235
30004550,-0.8500001030
30004551,-0.0319617020
30004552,-0.0116647721
30004553,-0.0476030767
30004554,-0.0153423413
30004555,-0.1072983349
30004556,-0.1006427950
30004557,-0.1210281749
30004558,-0.1697459747
30004559,-0.1322878333
30004560,-0.1510541414
30004561,-0.2844065558
30004562,-0.2413591822
30004563,-0.3071852762
30004564,-0.3212321533
30004565,-0.2850933469
30004566,-0.1062470133
30004567,-0.0912483387
30004568,-0.1280491434
30004569,-0.1044452353
30004570,-0.1105021067
30004571,-0.0623655847
30004572,-0.0873791203
30004573,-0.0923455556
30004574,-0.0272949882
30004575,-0.0481908004
30004576,-0.0586856378
30004577,-0.0618566875
30004578,-0.0716502784
30004579,-0.0206461945
30004580,-0.0142115852
30004581,-0.0657468666
30004582,-0.1212525813
30004583,-0.0485544431
30004584,-0.0281675843
30004585,-0.0290231514
30004586,-0.0277474781
30004587,-0.0925194830
30004588,-0.2161367279
30004589,-0.0035713405
30004590,-0.1204394758
30004591,-0.2363350904
30004592,-0.3902943573
30004593,-0.4722013530
30004594,-0.6875914150
30004595,-0.7509526869
30004596,-0.2044880611
30004597,-0.4529076427
30004598,-0.6846771087
30004599,-0.7222336940
30004600,-0.6065110347
30004601,-0.8506259706
30004602,-0.0343550213
30004603,-0.0239461072
30004604,-0.0159705347
30004605,-0.1243325540
30004606,-0.0135655600
30004607,-0.0863342760
30004608,-0.2194548541
30004609,-0.4664968874
30004610,-0.4049716333
30004611,-0.1534613509
30004612,-0.4433459683
30004613,-0.6485687530
30004614,-0.8668318075
30004615,-0.2064188436
30004616,-0.7628616443
30004617,-0.1073080539
30004618,-0.2767262050
30004619,-0.0845088990
30004620,-0.0752868711
30004621,-0.1547041306
30004622,-0.4608556596
30004623,-0.1248034870
30004624,-0.3207472368
30004625,-0.3787228668
30004626,-0.1097036372
30004627,-0.6107940412
30004628,-0.2803628350
30004629,-0.2431203680
30004630,-0.1581826091
30004631,-0.1214855571
30004632,-0.1550282815
30004633,-0.0872058157
30004634,-0.4690009831
30004635,-0.6041278754
30004636,-0.1049731603
30004637,-0.1666045337
30004638,-0.2814577847
30004639,-0.0953223078
30004640,-0.4019441077
30004641,-0.2248068219
30004642,-0.4210990422
30004643,-0.2845366753
30004644,-0.5595528622
30004645,-0.2629233717
30004646,-0.7953310147
30004647,-1.0000000000
30004648,-0.0978928391
30004649,-0.6452890667
30004650,-0.7280378941
30004651,-0.5645231908
30004652,-0.5563295670
30004653,-0.9002635997
30004654,-0.5376063101
30004655,-0.2347679656
30004656,-0.2657115104
30004657,-0.2895582667
30004658,-0.3103555451
30004659,-0.2370024673
30004660,-0.3608128652
30004661,-0.5419777588
30004662,-0.7105996129
30004663,-0.9147234035
30004664,-0.3295804557
30004665,-1.0000000000
30004666,-0.2955512382
30004667,-0.0425932935
30004668,-0.2021672856
30004669,-0.1840901047
30004670,-0.2005025708
30004671,-0.0829406050
30004672,-0.1218222070
30004673,-0.2577244265
30004674,-0.0850090512
30004675,-0.1943404366
30004676,-0.0677966131
30004677,-0.0475766488
30004678,-0.1329744814
30004679,-0.1402930279
30004680,-0.0320257334
30004681,-0.0166285249
30004682,-0.0243436947
30004683,-0.0306500950
30004684,-0.0721908921
30004685,-0.0124649922
30004686,-0.2617117259
30004687,-0.3358094387
30004688,-0.1813945547
30004689,-0.1527215793
30004690,-0.2380847035
30004691,-0.0604315060
30004692,-0.0604393934
30004693,-0.1536854912
30004694,-0.2582752464
30004695,-0.2861870277
30004696,-1.0000000000
30004697,-0.0567436986
30004698,-0.2101365648
30004699,-0.4570717804
30004700,-0.2009348237
30004701,-0.4399294181
30004702,-0.6048354623
30004703,-0.9293696251
30004704,-1.0000000000
30004705,-0.6680302162
30004706,-0.0052409493
30004707,-0.0045838180
30004708,-0.0063743067
30004709,-0.0034925821
30004710,-0.0152736240
30004711,-0.0265403266
30004712,-0.0117646092
30004713,-0.0108477129
30004714,-0.0147488331
30004715,-0.0130833480
30004716,-0.0202331855
30004717,-0.0091908467
30004718,-0.0980128254
30004719,-0.1777566687
30004720,-0.2041287924
30004721,-0.1271121399
30004722,-0.3243123619
30004723,-0.2496021109
30004724,-0.0223503286
30004725,-0.0451123722
30004726,-0.0344012824
30004727,-0.0595507937
30004728,-0.0387315653
30004729,-0.0103833363
30004730,-0.1152165992
30004731,-0.1282815652
30004732,-0.2348713185
30004733,-0.5100003680
30004734,-0.0147976193
30004735,-0.1430664700
30004736,-0.2435188040
30004737,-0.0231318827
30004738,-0.1026428634
30004739,-0.4336551812
30004740,-0.1058821443
30004741,-0.8001604806
30004742,-0.6882695940
30004743,-0.9001214737
30004744,-0.0253070684
30004745,-0.1332959386
30004746,-0.3518478207
30004747,-0.0448347130
30004748,-0.1129389526
30004749,-0.2107739625
30004750,-0.3947281728
30004751,-0.4346425638
30004752,-0.5957021270
30004753,-0.5864112630
30004754,-0.6743692550
30004755,-0.6864313097
30004756,-0.7221100141
30004757,-0.7347150135
30004758,-0.6251973548
30004759,-0.3857823318
30004760,-0.6286422949
30004761,-0.6535060872
30004762,-0.8755865491
30004763,-0.9304832346
30004764,-1.0000000000
30004765,-0.7127179660
30004766,-0.5558464388
30004767,-0.5820095395
30004768,-0.6897360263
30004769,-0.6068585523
30004770,-0.7543967048
30004771,-0.5981113971
30004772,-0.2279676111
30004773,-0.3732760259
30004774,-0.4914027686
30004775,-0.4892874717
30004776,-0.9132893847
30004777,-0.9000549480
30004778,-0.5288476717
30004779,-0.8263570180
30004780,-0.7727198517
30004781,-0.6304378358
30004782,-0.4643270910
30004783,-0.4770494065
30004784,-0.0613384133
30004785,-0.2419064518
30004786,-0.3628197564
30004787,-0.5653222911
30004788,-0.8617351273
30004789,-0.4305678508
30004790,-0.8460105373
30004791,-0.5570713017
30004792,-0.5689507658
30004793,-0.7786233127
30004794,-0.6373460103
30004795,-0.2285206708
30004796,-0.5523098598
30004797,-0.7590869037
30004798,-0.6780231808
30004799,-0.4132219341
30004800,-0.8960811446
30004801,-0.4084174280
30004802,-0.0596341154
30004803,-0.0543533547
30004804,-0.1433265826
30004805,-0.0935712359
30004806,-0.1134610935
30004807,-0.1867619025
30004808,-0.1810996664
30004809,-0.2804367298
30004810,-0.2400390296
30004811,-0.3332476047
30004812,-0.3484763462
30004813,-0.3213723490
30004814,-0.3520292399
30004815,-0.5087531359
30004816,-0.4313262623
30004817,-0.3383141133
30004818,-0.3155144730
30004819,-0.3044781753
30004820,-0.2277492643
30004821,-0.1967680433
30004822,-0.2880069362
30004823,-0.2523582504
30004824,-0.5554526693
30004825,-0.5812635981
30004826,-0.4912626478
30004827,-0.4460543469
30004828,-0.4647972910
30004829,-0.7043089120
30004830,-0.7637772340
30004831,-0.3563062861
30004832,-0.5895366101
30004833,-0.6499915440
30004834,-0.4174759362
30004835,-0.3556794635
30004836,-0.6628912463
30004837,-0.3075861298
30004838,-0.2371769289
30004839,-0.2203734435
30004840,-0.1649746925
30004841,-0.1926280062
30004842,-0.2504565144
30004843,-0.1348938348
30004844,-0.1555749400
30004845,-0.2533067089
30004846,-0.4557075924
30004847,-0.3910613479
30004848,-0.3336167212
30004849,-0.1726499806
30004850,-0.2941502414
30004851,-0.1674493926
30004852,-0.1863277474
30004853,-0.2416165793
30004854,-0.3335638493
30004855,-0.1285544576
30004856,-0.2474578096
30004857,-0.2671452911
30004858,-0.3720928905
30004859,-0.0780977457
30004860,-0.0800715585
30004861,-0.1340699684
30004862,-0.2359459321
30004863,-0.3466687580
30004864,-0.4517198885
30004865,-0.2202347290
30004866,-0.1578160842
30004867,-0.1892990333
30004868,-0.2183794142
30004869,-0.2718552498
30004870,-0.4933109923
30004871,-0.4435227567
30004872,-0.3191298869
30004873,-0.5961248609
30004874,-0.4827743946
30004875,-0.7021630955
30004876,-0.7208828357
30004877,-0.7034363612
30004878,-0.6610868067
30004879,-0.7446705837
30004880,-0.6985877266
30004881,-0.8977580162
30004882,-0.6645011348
30004883,-1.0000000000
30004884,-0.0964472893
30004885,-0.0900024765
30004886,-0.0950418050
30004887,-0.0895822246
30004888,-0.0823448680
30004889,-0.0950251235
30004890,-0.1064518958
30004891,-0.0955994512
30004892,-0.1388702184
30004893,-0.0903611688
30004894,-0.1953784005
30004895,-0.2615008159
30004896,-0.0973587119
30004897,-0.2999827206
30004898,-0.3550842819
30004899,-0.3761571366
30004900,-0.3687825329
30004901,-0.4141508490
30004902,-0.4616541750
30004903,-0.3970322644
30004904,-0.3322437298
30004905,-0.3439445052
30004906,-0.3849580930
30004907,-0.3054182741
30004908,-0.4628212845
30004909,-0.6058049068
30004910,-0.7420094095
30004911,-0.4687870266
30004912,-0.4150374821
30004913,-0.4337110420
30004914,-0.3512609269
30004915,-0.2566644062
30004916,-0.5321984646
30004917,-0.4078280620
30004918,-0.2566953249
30004919,-0.3374467974
30004920,-0.6483290702
30004921,-0.7242440962
30004922,-0.7533442890
30004923,-0.9354148935
30004924,-0.9044983186
30004925,-0.9652326940
30004926,-1.0000000000
30004927,-0.0944179473
30004928,-0.0166089981
30004929,-0.3207723815
30004930,-0.0275622848
30004931,-0.0714916788
30004932,-0.0368639083
30004933,-0.0418006757
30004934,-0.0749189111
30004935,-0.1425018978
30004936,-0.1855763708
30004937,-0.3728745335
30004938,-0.5448973308
30004939,-0.1648387223
30004940,-0.3024849616
30004941,-0.7626069871
30004942,-0.2313191534
30004943,-0.5554770593
30004944,-0.9200675134
30004945,-0.2182943270
30004946,-0.9190915413
30004947,-0.6642254901
30004948,-0.4782521104
30004949,-0.5585873000
30004950,-0.4237829007
30004951,-0.2991564112
30004952,-0.0803755084
30004953,-0.5274500125
30004954,-0.8534291369
30004955,-0.2612612497
30004956,-0.3684699211
30004957,-0.3720526298
30004958,-0.5539470607
30004959,-0.9240194077
30004960,-0.9511389408
30004961,-0.4468288272
30004962,-0.7269179785
30004963,-0.3657607840
30004964,-0.3745663414
30004965,-0.9166391325
30004966,-1.0000000000
30004967,1.0000000000
30004968,0.9473784782
30004969,0.8906149761
30004970,0.8981993375
30004971,1.0000000000
30004972,0.9253662033
30004973,0.5781619383
30004974,0.8768835566
30004975,0.4703787656
30004976,0.5549203693
30004977,0.3978384520
30004978,0.4501924356
30004979,0.3066251979
30004980,0.3455105529
30004981,0.5014649025
30004982,0.2419786897
30004983,0.5528478509
30004984,0.2856340439
30004985,0.3177724786
30004986,0.4282039400
30004987,0.7093875699
30004988,0.4318340534
30004989,0.6606257145
30004990,0.3882801088
30004991,0.2997459715
30004992,0.4497096686
30004993,0.9000000000
30004994,0.6047534808
30004995,0.5902969768
30004996,0.4235767651
30004997,0.3949942132
30004998,0.3700815966
30004999,0.2849998893
30005000,0.3356865888
30005001,0.8000000000
30005002,0.7310495583
30005003,0.4236857699
30005004,0.6694961114
30005005,-1.0000000000
30005006,0.6090615715
30005007,0.3732625997
30005008,0.1565304918
30005009,0.4605558808
30005010,0.4040958538
30005011,0.5412530398
30005012,0.4364712475
30005013,0.5317901273
30005014,0.2544274058
30005015,0.8707330374
30005016,0.8220946562
30005017,0.8251904771
30005018,0.6808087315
30005019,0.7887401206
30005020,0.4139828135
30005021,0.5523204233
30005022,0.3095079871
30005023,0.5156232199
30005024,0.8804870825
30005025,0.8188007275
30005026,0.6773544114
30005027,0.7267059244
30005028,0.7533894682
30005029,-1.0000000000
30005030,0.3968333841
30005031,0.3514966459
30005032,0.3408937497
30005033,0.3318915593
30005034,0.3959467277
30005035,0.4381709993
30005036,0.6406547257
30005037,0.9325241720
30005038,0.9139081354
30005039,0.6173461033
30005040,0.5761178719
30005041,0.6951409992
30005042,1.0000000000
30005043,0.8306150526
30005044,0.7735880948
30005045,0.7702995006
30005046,0.8475490960
30005047,0.7004864016
30005048,0.8301258277
30005049,0.6738563794
30005050,0.5723651005
30005051,0.5818207104
30005052,0.6019993113
30005053,0.5734418218
30005054,0.6483931122
30005055,0.7084131674
30005056,0.6669358795
30005057,0.5981747733
30005058,0.5180601262
30005059,0.4948945592
30005060,0.5045326540
30005061,0.3514666608
30005062,0.1664056851
30005063,0.1744029704
30005064,0.1194431536
30005065,0.1383328310
30005066,0.1600196744
30005067,0.1112296931
30005068,0.2170825546
30005069,0.5542736783
30005070,0.4528060840
30005071,0.5591577659
30005072,0.3910406290
30005073,0.2010469883
30005074,0.2316210466
30005075,0.5620496395
30005076,0.4994386014
30005077,0.4421900818
30005078,0.4535406160
30005079,0.4083846585
30005080,0.3988255165
30005081,0.4558784476
30005082,0.4076276519
30005083,0.4192235722
30005084,0.4155730242
30005085,0.3675565087
30005086,0.3276510597
30005087,0.4491356382
30005088,-0.5219286000
30005089,-0.4758210800
30005090,-0.1981985720
30005091,-0.3502432460
30005092,-0.1800072900
30005093,-0.5114590610
30005094,-0.1728060100
30005095,-0.3515636850
30005096,-0.3534275070
30005097,-0.4374380300
30005098,-0.1975818370
30005099,-0.2756507360
30005100,-0.1439254520
30005101,-0.1835330470
30005102,-0.1977886970
30005103,-0.4728814480
30005104,-0.6530666540
30005105,-0.4321088860
30005106,-0.4876834060
30005107,-0.4359654340
30005108,-0.4086491410
30005109,-0.2999548420
30005110,-0.1976470380
30005111,-0.5160260620
30005112,-0.5727498700
30005113,-0.5925776110
30005114,-0.5164236930
30005115,-0.1997139730
30005116,-0.1858756030
30005117,-0.2709287820
30005118,-0.3545308160
30005119,-0.3617874540
30005120,-0.6299080830
30005121,-0.8120311330
30005122,-0.6230830180
30005123,-0.1234712300
30005124,-0.0976954300
30005125,-0.0676928520
30005126,-0.1323073060
30005127,-0.0617931530
30005128,-0.0848873610
30005129,-0.5994359180
30005130,-0.3717965410
30005131,-0.5473405340
30005132,-0.5049968370
30005133,-0.6195030060
30005134,-0.3222961440
30005135,-0.6881314670
30005136,-0.2764280050
30005137,-0.7847902060
30005138,-0.4685386320
30005139,-0.1764888360
30005140,-0.1937630090
30005141,-0.1658020010
30005142,-0.3254693520
30005143,-0.1714952590
30005144,-0.1588352560
30005145,-0.5317489340
30005146,-0.5759579860
30005147,-0.6162765600
30005148,-0.3404752930
30005149,-0.4725517440
30005150,-0.5033254860
30005151,-0.6804776850
30005152,-0.6756139100
30005153,-0.5879835390
30005154,-0.5866057300
30005155,-0.6301373040
30005156,-0.4463161230
30005157,-0.5774520050
30005158,-0.2808642770
30005159,-0.4834462670
30005160,-0.2069620780
30005161,-0.5768541060
30005162,-0.2279938580
30005163,-0.4114438620
30005164,-0.4618253900
30005165,-0.1906983900
30005166,-0.5152044500
30005167,-0.7839784560
30005168,-0.4087991760
30005169,-0.4342729310
30005170,-0.4167415180
30005171,-0.4096157170
30005172,-0.6447162750
30005173,-1.0000000000
30005174,-0.6190789730
30005175,-0.8327258110
30005176,-0.7261147380
30005177,-0.6229874770
30005178,-0.3128125250
30005179,-0.1741272540
30005180,-0.3842826830
30005181,-0.3297566530
30005182,-0.3474366940
30005183,-0.5449555150
30005184,-0.4792612640
30005185,-0.4724312580
30005186,-0.7425707970
30005187,-0.8221797300
30005188,-0.9573273970
30005189,-1.0000000000
30005190,-0.9769436460
30005191,-0.8996008720
30005192,0.5980781557
30005193,0.5191716806
30005194,0.4812044916
30005195,0.4443907201
30005196,0.4205203606
30005197,0.4589115980
30005198,0.8454829968
30005199,0.7566772447
30005200,0.5947524224
30005201,0.8156662228
30005202,0.7129289485
30005203,0.8619601733
30005204,1.0000000000
30005205,0.4983635759
30005206,0.7669895941
30005207,0.4312090616
30005208,0.4424046836
30005209,0.4562264976
30005210,0.4151196121
30005211,0.3684772750
30005212,0.3535500565
30005213,0.3732216553
30005214,0.7000701489
30005215,0.5658836180
30005216,0.4881938588
30005217,0.5999662649
30005218,0.5173117537
30005219,0.5421448593
30005220,0.6059595197
30005221,0.4677271163
30005222,0.4588785098
30005223,0.4927586624
30005224,0.4421178705
30005225,0.4435344311
30005226,0.4363586139
30005227,0.4745493722
30005228,0.4308966601
30005229,0.7713307786
30005230,0.5485262611
30005231,0.4576432568
30005232,0.4974491589
30005233,0.4199505670
30005234,0.3451195252
30005235,0.5338990893
30005236,0.3372209643
30005237,0.2834491303
30005238,0.3414024861
30005239,0.2673237137
30005240,0.2994758547
30005241,0.3144130994
30005242,0.2966709533
30005243,0.5874952486
30005244,0.5829559652
30005245,0.5618446498
30005246,0.5184411854
30005247,0.5406420605
30005248,0.4921959163
30005249,0.5600678043
30005250,0.6354277751
30005251,0.4503053640
30005252,0.4545564760
30005253,0.7291364008
30005254,0.5786627518
30005255,0.3143858004
30005256,0.3884288237
30005257,0.3059457160
30005258,0.3245482457
30005259,0.3451113808
30005260,0.3643851017
30005261,0.3128803397
30005262,0.2754787481
30005263,0.2866763321
30005264,0.1775851258
30005265,0.2082904492
30005266,0.1642829759
30005267,0.4812319390
30005268,0.3424815206
30005269,0.5139454579
30005270,0.3062869039
30005271,0.3496524206
30005272,0.3114455092
30005273,0.2374731160
30005274,0.3321149173
30005275,0.2744148283
30005276,0.2979874215
30005277,0.2999004708
30005278,0.3195638531
30005279,0.3571067201
30005280,0.3939929243
30005281,0.1721008375
30005282,0.1686893409
30005283,0.2337355179
30005284,0.2786324625
30005285,0.2484185108
30005286,0.2605537980
30005287,0.2842073370
30005288,0.5869574507
30005289,0.5255944271
30005290,0.5377234927
30005291,0.4916871609
30005292,0.5358699311
30005293,0.5737591676
30005294,0.4788344765
30005295,0.2864525220
30005296,0.2552530418
30005297,0.4185788281
30005298,0.2068101631
30005299,0.2399638666
30005300,0.2659361455
30005301,0.9111339832
30005302,0.9239133100
30005303,0.8846282262
30005304,0.8667830122
30005305,1.0000000000
30005306,0.8215773718
30005307,0.6123584660
30005308,0.5204881244
30005309,0.6207122278
30005310,0.5374285569
30005311,0.6375686380
30005312,0.7613834394
30005313,0.8610439142
30005314,0.8792212980
30005315,0.9435089556
30005316,0.8924239051
30005317,0.7930523224
30005318,0.7585221109
30005319,0.5502352253
30005320,0.4186093733
30005321,0.2981414191
30005322,0.8227355609
30005323,0.7758136377
30005324,0.7187143139
30005325,0.7832032728
30005326,0.7570168557
30005327,0.5727048526
30005328,0.3980138380
30005329,0.4048520217
30005330,0.4719872495
30005331,0.6393165779
30005332,0.7680664244
30005333,0.5188180285
30005334,0.8379695899
30010141,-1.0000000000
30011392,0.8897628518
30011407,0.7452549433
30011672,0.9696788728
30012505,0.9880116745
30012547,0.9487719646
30012715,0.8716466290
30013410,0.9785521693
30013489,0.9141726349
30014971,0.9024608885
30015042,0.8796369389
30015305,0.8851227852
30020141,-1.0000000000
30021392,0.8699852245
30021407,0.9709233636
30021672,0.9143491955
30022505,0.9616119216
30022547,0.9117006276
30022715,0.9017271638
30023410,0.9607494003
30023489,0.9128799155
30024971,0.8275978485
30025042,0.8210709900
30025305,0.8998076956
30030141,0.9240960030
30031392,-1.0000000000
30031407,0.9467487614
30031672,0.9576325461
30032505,0.9921181406
30032547,0.9326431172
30032715,0.9209637218
30033410,0.9283165780
30033489,0.9075317817
30034971,0.8373290186
30035042,0.8024104402
30035305,0.8708548975
30040141,-1.0000000000
30041392,0.9195130562
30041407,0.8782465146
30041672,0.9373621309
30042505,0.9505950326
30042547,0.9573312106
30042715,0.9144102726
30043410,0.9526255049
30043489,0.9159992922
30044971,0.8576548904
30045042,0.9052488000
30045305,0.8484659293
30045306,0.2468593791
30045307,0.1400771018
30045308,0.2475813872
30045309,0.1406933648
30045310,0.2168523188
30045311,0.2648882275
30045312,0.1289910485
30045313,0.1079880908
30045314,0.4156230085
30045315,0.3798002003
30045316,0.3171389731
30045317,0.3197668724
30045318,0.3828368833
30045319,0.3971850790
30045320,0.3956485128
30045321,0.4947269336
30045322,0.6527848436
30045323,0.6124240550
30045324,0.5555345089
30045325,0.5047168855
30045326,0.4920794878
30045327,0.5426334128
